txn_id,card_holder_id,txn_amount,txn_currency,txn_status,merchant_name,card_last4,mcc,txn_epoch
CARD-90926,CUST-1144,1757.03,EUR,SETTLED,Booking.com,5146,4722,1781541141
CARD-90927,CUST-1066,3992.36,AED,SETTLED,Amazon.ae,6517,5999,1782154881
CARD-90928,CUST-1278,310.13,AED,SETTLED,Lulu Hypermarket,8108,5411,1781137221
CARD-90929,CUST-1154,1776.95,AED,SETTLED,Amazon.ae,9034,5999,1780777821
CARD-90930,CUST-1163,3572.45,AED,AUTH,Apple Store UAE,8870,5732,1782252141
CARD-90931,CUST-1248,2823.48,USD,SETTLED,Steam,1285,5816,1780656621
CARD-90932,CUST-1283,925.99,AED,SETTLED,Apple Store UAE,2011,5732,1782360381
CARD-90933,CUST-1120,148.29,AED,AUTH,Noon.com,7213,5942,1781995641
CARD-90934,CUST-1017,90.05,AED,SETTLED,Lulu Hypermarket,4554,5411,1781377821
CARD-90935,CUST-1196,243.58,AED,SETTLED,Lulu Hypermarket,0308,5411,1782243021
CARD-90936,CUST-1194,901.67,AED,SETTLED,Carrefour Dubai,7062,5411,1780755681
CARD-90937,CUST-1178,2168.49,AED,SETTLED,Carrefour Dubai,9973,5411,1781360121
CARD-90938,CUST-1110,3241.92,AED,DECLINED,Talabat,0448,5814,1782154881
CARD-90939,CUST-1029,3463.64,AED,SETTLED,Careem,9065,4121,1781100981
CARD-90940,CUST-1273,1153.24,AED,SETTLED,Namshi,6944,5651,1780055421
CARD-90941,CUST-1195,1044.1,AED,SETTLED,Apple Store UAE,3903,5732,1780719921
CARD-90942,CUST-1127,346.72,USD,REVERSED,AliExpress,8893,5999,1782069021
CARD-90943,CUST-1185,2464.11,AED,SETTLED,Carrefour Dubai,4104,5411,1780174701
CARD-90944,CUST-1157,54.29,AED,SETTLED,IKEA UAE,5259,5712,1781407281
CARD-90945,CUST-1225,1853.58,AED,SETTLED,ADNOC Station,7642,5541,1780672101
CARD-90946,CUST-1111,3378.08,AED,SETTLED,Namshi,0959,5651,1780986681
CARD-90947,CUST-1225,3813.41,USD,SETTLED,AliExpress,4227,5999,1782269301
CARD-90948,CUST-1089,513.25,AED,SETTLED,ADNOC Station,0812,5541,1781452821
CARD-90949,CUST-1225,2739.34,AED,SETTLED,Noon.com,5199,5942,1781146521
CARD-90950,CUST-1132,3807.06,AED,SETTLED,Carrefour Dubai,0264,5411,1779895521
CARD-90951,CUST-1022,2164.06,AED,SETTLED,Deliveroo UAE,3845,5814,1781439201
CARD-90952,CUST-1039,457.16,USD,SETTLED,Steam,3343,5816,1781895261
CARD-90953,CUST-1218,1666.8,AED,SETTLED,Namshi,2344,5651,1780350981
CARD-90954,CUST-1208,1343.27,AED,AUTH,Deliveroo UAE,6139,5814,1781448021
CARD-90955,CUST-1188,129.47,AED,SETTLED,IKEA UAE,4765,5712,1780927341
CARD-90956,CUST-1108,429.4,AED,SETTLED,Carrefour Dubai,8368,5411,1780406061
CARD-90957,CUST-1110,2852.8,AED,SETTLED,IKEA UAE,9546,5712,1781035941
CARD-90958,CUST-1040,3051.63,AED,SETTLED,Careem,3679,4121,1780546041
CARD-90959,CUST-1214,2195.19,AED,SETTLED,Namshi,1986,5651,1780782201
CARD-90960,CUST-1268,2430.37,AED,SETTLED,Carrefour Dubai,7225,5411,1779867501
CARD-90961,CUST-1124,1175.8,AED,SETTLED,IKEA UAE,3982,5712,1780399941
CARD-90962,CUST-1059,1826.01,AED,AUTH,Amazon.ae,3949,5999,1780676241
CARD-90963,CUST-1180,1450.72,AED,SETTLED,Careem,8284,4121,1780577841
CARD-90964,CUST-1229,2422.85,AED,SETTLED,ADNOC Station,3764,5541,1781685021
CARD-90965,CUST-1125,3703.24,AED,REVERSED,Noon.com,6678,5942,1780763001
CARD-90966,CUST-1146,1044.81,AED,SETTLED,IKEA UAE,5142,5712,1780915641
CARD-90967,CUST-1294,3933.07,AED,SETTLED,Apple Store UAE,3245,5732,1780687461
CARD-90968,CUST-1214,671.25,AED,SETTLED,Carrefour Dubai,9086,5411,1780049901
CARD-90969,CUST-1017,509.96,AED,SETTLED,Lulu Hypermarket,0392,5411,1782218961
CARD-90970,CUST-1271,2062.01,AED,SETTLED,Noon.com,6919,5942,1782091941
CARD-90971,CUST-1150,969.53,AED,SETTLED,Apple Store UAE,5518,5732,1781125641
CARD-90972,CUST-1055,2436.99,AED,DECLINED,IKEA UAE,0741,5712,1781977761
CARD-90973,CUST-1230,3643.14,AED,DECLINED,ADNOC Station,7138,5541,1781805681
CARD-90974,CUST-1260,2935.11,AED,SETTLED,Noon.com,2494,5942,1780227321
CARD-90975,CUST-1232,2697.26,AED,SETTLED,Deliveroo UAE,5250,5814,1780991241
CARD-90976,CUST-1049,1120.8,AED,SETTLED,IKEA UAE,4871,5712,1782206721
CARD-90977,CUST-1196,1144.6,USD,SETTLED,Steam,2923,5816,1780966701
CARD-90978,CUST-1142,1725.0,EUR,SETTLED,Booking.com,5150,4722,1781431401
CARD-90979,CUST-1249,1154.93,AED,SETTLED,Lulu Hypermarket,3664,5411,1780946001
CARD-90980,CUST-1054,3955.28,AED,SETTLED,Talabat,4565,5814,1781886921
CARD-90981,CUST-1014,3020.68,AED,SETTLED,Apple Store UAE,0651,5732,1780865961
CARD-90982,CUST-1013,31.63,AED,SETTLED,Amazon.ae,3328,5999,1781343861
CARD-90983,CUST-1266,2929.7,AED,SETTLED,Careem,7435,4121,1779954621
CARD-90984,CUST-1061,3677.14,AED,SETTLED,Sharaf DG,7082,5732,1780564641
CARD-90985,CUST-1059,3972.34,AED,SETTLED,Noon.com,1295,5942,1780676481
CARD-90986,CUST-1259,1311.83,AED,SETTLED,Lulu Hypermarket,4523,5411,1781737101
CARD-90987,CUST-1161,3109.3,AED,SETTLED,Namshi,7100,5651,1781568861
CARD-90988,CUST-1285,1273.52,AED,AUTH,Apple Store UAE,0583,5732,1780264101
CARD-90989,CUST-1192,551.81,AED,SETTLED,Amazon.ae,3205,5999,1781772501
CARD-90990,CUST-1144,2935.57,AED,SETTLED,Noon.com,3253,5942,1781357661
CARD-90991,CUST-1109,3429.34,AED,SETTLED,Apple Store UAE,7115,5732,1779783381
CARD-90992,CUST-1019,2841.41,AED,SETTLED,Amazon.ae,4310,5999,1781582241
CARD-90993,CUST-1247,2552.67,AED,SETTLED,Amazon.ae,2950,5999,1780495761
CARD-90994,CUST-1250,2673.56,AED,AUTH,Talabat,6425,5814,1779907281
CARD-90995,CUST-1057,390.65,AED,DECLINED,Talabat,4706,5814,1781406921
CARD-90996,CUST-1059,2651.36,AED,SETTLED,Amazon.ae,7614,5999,1782251301
CARD-90997,CUST-1065,2789.39,AED,REVERSED,Deliveroo UAE,7925,5814,1782156861
CARD-90998,CUST-1120,1650.95,AED,SETTLED,IKEA UAE,4766,5712,1781090241
CARD-90999,CUST-1165,247.91,AED,SETTLED,Careem,5203,4121,1780330821
CARD-91000,CUST-1027,1597.72,AED,SETTLED,Careem,7954,4121,1781792181
CARD-91001,CUST-1209,1237.5,AED,SETTLED,Carrefour Dubai,9379,5411,1779803361
CARD-91002,CUST-1168,445.71,AED,SETTLED,Namshi,9911,5651,1781666841
CARD-91003,CUST-1046,3210.64,AED,REVERSED,Carrefour Dubai,5460,5411,1780646181
CARD-91004,CUST-1025,258.54,AED,SETTLED,Apple Store UAE,3448,5732,1781742621
CARD-91005,CUST-1202,3353.41,AED,DECLINED,Noon.com,3757,5942,1780499961
CARD-91006,CUST-1110,1329.35,AED,SETTLED,Deliveroo UAE,4074,5814,1780619421
CARD-91007,CUST-1269,3021.71,USD,SETTLED,Amazon US,8216,5999,1782065541
CARD-91008,CUST-1012,1135.94,AED,SETTLED,Noon.com,4051,5942,1780417641
CARD-91009,CUST-1067,2622.83,AED,DECLINED,Careem,4423,4121,1780544001
CARD-91010,CUST-1277,85.52,USD,SETTLED,Steam,2487,5816,1780884441
CARD-91011,CUST-1159,781.16,AED,SETTLED,Careem,6965,4121,1780589001
CARD-91012,CUST-1051,1838.33,USD,SETTLED,AliExpress,9440,5999,1780620321
CARD-91013,CUST-1208,892.9,AED,SETTLED,Lulu Hypermarket,4563,5411,1781558121
CARD-91014,CUST-1195,2028.84,AED,SETTLED,Apple Store UAE,8143,5732,1780637721
CARD-91015,CUST-1231,2859.74,AED,SETTLED,Apple Store UAE,9467,5732,1780289541
CARD-91016,CUST-1244,1791.11,AED,SETTLED,Amazon.ae,1785,5999,1780790361
CARD-91017,CUST-1048,3903.39,AED,SETTLED,Namshi,2773,5651,1780299561
CARD-91018,CUST-1072,1003.63,AED,SETTLED,IKEA UAE,7758,5712,1779860121
CARD-91019,CUST-1252,240.44,AED,SETTLED,Amazon.ae,6747,5999,1779847641
CARD-91020,CUST-1289,150.86,AED,SETTLED,Noon.com,6660,5942,1779932061
CARD-91021,CUST-1250,3021.38,AED,SETTLED,Amazon.ae,8188,5999,1779860421
CARD-91022,CUST-1247,1848.18,AED,SETTLED,Deliveroo UAE,9089,5814,1781281341
CARD-91023,CUST-1217,3685.32,AED,AUTH,Lulu Hypermarket,1269,5411,1779781101
CARD-91024,CUST-1062,2082.16,AED,SETTLED,Noon.com,3233,5942,1779831441
CARD-91025,CUST-1253,3542.58,AED,SETTLED,Carrefour Dubai,8594,5411,1782285261
CARD-91026,CUST-1004,1675.5,AED,SETTLED,Apple Store UAE,1926,5732,1780748841
CARD-91027,CUST-1165,1088.07,AED,SETTLED,Namshi,6088,5651,1779830121
CARD-91028,CUST-1104,2095.39,AED,SETTLED,Talabat,6082,5814,1781089161
CARD-91029,CUST-1169,846.42,AED,DECLINED,ADNOC Station,2217,5541,1780933041
CARD-91030,CUST-1213,44.24,AED,SETTLED,ADNOC Station,2463,5541,1781967861
CARD-91031,CUST-1096,1250.8,AED,SETTLED,Carrefour Dubai,1537,5411,1781656941
CARD-91032,CUST-1080,2501.77,AED,SETTLED,Carrefour Dubai,5741,5411,1782077001
CARD-91033,CUST-1098,2517.14,AED,SETTLED,Deliveroo UAE,4656,5814,1780332741
CARD-91034,CUST-1188,2918.65,AED,SETTLED,IKEA UAE,6607,5712,1781601741
CARD-91035,CUST-1039,2639.17,AED,SETTLED,Namshi,2497,5651,1782288741
CARD-91036,CUST-1052,1055.44,AED,SETTLED,Noon.com,8557,5942,1780178241
CARD-91037,CUST-1141,2304.74,AED,DECLINED,Deliveroo UAE,7756,5814,1780536141
CARD-91038,CUST-1046,3956.4,EUR,SETTLED,Booking.com,2400,4722,1780655781
CARD-91039,CUST-1026,1296.73,AED,SETTLED,Carrefour Dubai,8383,5411,1781287281
CARD-91040,CUST-1256,1311.72,AED,REVERSED,ADNOC Station,1921,5541,1781500101
CARD-91041,CUST-1181,2826.45,AED,SETTLED,Careem,8552,4121,1780546941
CARD-91042,CUST-1142,3821.66,EUR,DECLINED,Booking.com,2341,4722,1781972001
CARD-91043,CUST-1128,2781.92,AED,AUTH,ADNOC Station,1970,5541,1779842001
CARD-91044,CUST-1187,716.16,AED,SETTLED,Deliveroo UAE,5668,5814,1781637501
CARD-91045,CUST-1097,3505.8,AED,SETTLED,Apple Store UAE,6130,5732,1781133141
CARD-91046,CUST-1184,787.37,AED,SETTLED,Carrefour Dubai,3193,5411,1781527641
CARD-91047,CUST-1129,-3644.61,AED,SETTLED,Lulu Hypermarket,9941,5411,1780816641
CARD-91048,CUST-1022,1917.55,AED,AUTH,Namshi,4145,5651,1780602561
CARD-91049,CUST-1241,3453.43,USD,SETTLED,Amazon US,7446,5999,1781761881
CARD-91050,CUST-1053,3003.59,AED,SETTLED,Namshi,6054,5651,1782062061
CARD-91051,CUST-1090,2824.03,AED,SETTLED,Noon.com,1356,5942,1781895021
CARD-91052,CUST-1031,1776.3,AED,SETTLED,Carrefour Dubai,1597,5411,1780908261
CARD-91053,CUST-1008,2622.15,AED,SETTLED,Amazon.ae,5185,5999,1781515581
CARD-91054,CUST-1187,2889.93,AED,SETTLED,IKEA UAE,0232,5712,1780611021
CARD-91055,CUST-1033,2680.22,AED,SETTLED,Namshi,8216,5651,1780705161
CARD-91056,CUST-1141,1776.38,AED,SETTLED,Noon.com,3255,5942,1781972661
CARD-91057,CUST-1001,2988.58,AED,SETTLED,Namshi,4485,5651,1781078121
CARD-91058,CUST-1044,2274.85,AED,SETTLED,ADNOC Station,7585,5541,1781372961
CARD-91059,CUST-1095,2919.55,AED,SETTLED,Noon.com,9685,5942,1780847121
CARD-91060,CUST-1111,3156.0,EUR,AUTH,Booking.com,6136,4722,1780825281
CARD-91061,CUST-1097,1234.59,AED,DECLINED,Amazon.ae,2174,5999,1781826621
CARD-91062,CUST-1071,716.13,AED,SETTLED,Talabat,5169,5814,1780227501
CARD-91063,CUST-1090,3534.86,AED,SETTLED,Talabat,4249,5814,1780203621
CARD-91064,CUST-1186,1423.84,AED,SETTLED,ADNOC Station,8569,5541,1781102901
CARD-91065,CUST-1299,151.74,AED,SETTLED,Noon.com,2551,5942,1781411721
CARD-91066,CUST-1147,1738.24,AED,SETTLED,Sharaf DG,5606,5732,1780806621
CARD-91067,CUST-1046,3178.21,AED,SETTLED,Sharaf DG,3452,5732,1780061781
CARD-91068,CUST-1264,3688.07,AED,AUTH,Carrefour Dubai,3054,5411,1780966641
CARD-91069,CUST-1193,1492.27,AED,AUTH,Deliveroo UAE,9640,5814,1780889001
CARD-91070,CUST-1004,2519.74,AED,SETTLED,Lulu Hypermarket,6904,5411,1781449521
CARD-91071,CUST-1183,752.51,AED,SETTLED,Lulu Hypermarket,2666,5411,1782037221
CARD-91072,CUST-1233,1758.84,AED,SETTLED,Carrefour Dubai,9436,5411,1780405341
CARD-91073,CUST-1129,3337.22,AED,DECLINED,ADNOC Station,6114,5541,1782140721
CARD-91074,CUST-1119,1204.19,AED,REVERSED,Careem,8306,4121,1780207461
CARD-91075,CUST-1205,3816.16,AED,SETTLED,Talabat,0467,5814,1781968041
CARD-91076,CUST-1268,3546.95,AED,SETTLED,Talabat,9305,5814,1781098221
CARD-91077,CUST-1027,3155.33,AED,SETTLED,Deliveroo UAE,5067,5814,1780851021
CARD-91078,CUST-1084,1837.56,AED,SETTLED,Deliveroo UAE,0013,5814,1780177641
CARD-91079,CUST-1041,1208.62,AED,SETTLED,Noon.com,3869,5942,1782328641
CARD-91080,CUST-1284,982.71,AED,REVERSED,Sharaf DG,6131,5732,1780123581
CARD-91081,CUST-1201,-1885.85,AED,SETTLED,Lulu Hypermarket,6165,5411,1781789361
CARD-91082,CUST-1162,1553.36,AED,REVERSED,Lulu Hypermarket,2187,5411,1782238281
CARD-91083,CUST-1217,3280.07,AED,SETTLED,Talabat,6452,5814,1780462761
CARD-91084,CUST-1013,2963.01,AED,SETTLED,Namshi,9970,5651,1782275661
CARD-91085,CUST-1000,1362.7,AED,SETTLED,Deliveroo UAE,9816,5814,1781228661
CARD-91086,CUST-1255,924.14,AED,SETTLED,Namshi,0724,5651,1781952441
CARD-91087,CUST-1092,1539.35,AED,SETTLED,Deliveroo UAE,2469,5814,1780596621
CARD-91088,CUST-1215,144.13,AED,SETTLED,ADNOC Station,2679,5541,1779908721
CARD-91089,CUST-1042,1862.37,AED,SETTLED,Lulu Hypermarket,1661,5411,1779995361
CARD-91090,CUST-1065,647.73,AED,SETTLED,Carrefour Dubai,8306,5411,1782121881
CARD-91091,CUST-1205,2617.0,AED,SETTLED,ADNOC Station,0893,5541,1779978321
CARD-91092,CUST-1230,468.25,AED,SETTLED,Namshi,6108,5651,1780604781
CARD-91093,CUST-1057,3887.22,AED,SETTLED,Apple Store UAE,6947,5732,1781878101
CARD-91094,CUST-1003,324.64,AED,SETTLED,Namshi,9669,5651,1780973241
CARD-91095,CUST-1232,2911.88,AED,SETTLED,IKEA UAE,0795,5712,1781765121
CARD-91096,CUST-1025,1843.7,USD,SETTLED,Steam,6050,5816,1782338661
CARD-91097,CUST-1012,3068.5,AED,SETTLED,Talabat,4378,5814,1780473561
CARD-91098,CUST-1152,1789.85,AED,AUTH,Carrefour Dubai,0583,5411,1781186961
CARD-91099,CUST-1202,2127.42,AED,SETTLED,Carrefour Dubai,2871,5411,1780100301
CARD-91100,CUST-1252,582.85,AED,SETTLED,Sharaf DG,4500,5732,1781123061
CARD-91101,CUST-1268,980.18,AED,SETTLED,IKEA UAE,7510,5712,1781656461
CARD-91102,CUST-1051,591.27,AED,SETTLED,Carrefour Dubai,8398,5411,1779867921
CARD-91103,CUST-1011,1693.01,USD,SETTLED,AliExpress,4208,5999,1782106941
CARD-91104,CUST-1221,3348.23,AED,SETTLED,Lulu Hypermarket,3139,5411,1780509261
CARD-91105,CUST-1124,2058.59,AED,AUTH,IKEA UAE,0800,5712,1780298301
CARD-91106,CUST-1095,1102.77,AED,SETTLED,Careem,8217,4121,1781846841
CARD-91107,CUST-1139,2714.44,AED,SETTLED,Noon.com,6671,5942,1780725921
CARD-91108,CUST-1136,523.42,AED,SETTLED,Namshi,9815,5651,1780652901
CARD-91109,CUST-1009,889.19,AED,DECLINED,Lulu Hypermarket,5318,5411,1780035501
CARD-91110,CUST-1235,2849.57,AED,SETTLED,Sharaf DG,6893,5732,1780380501
CARD-91111,CUST-1285,1905.03,AED,SETTLED,Careem,5618,4121,1781135961
CARD-91112,CUST-1255,611.36,AED,SETTLED,ADNOC Station,8720,5541,1781850321
CARD-91113,CUST-1292,1614.74,AED,SETTLED,Talabat,7971,5814,1780957161
CARD-91114,CUST-1271,2993.3,AED,SETTLED,Amazon.ae,4981,5999,1780041441
CARD-91115,CUST-1079,1872.18,AED,SETTLED,Namshi,9583,5651,1781441721
CARD-91116,CUST-1011,1664.5,AED,DECLINED,Careem,4651,4121,1780220481
CARD-91117,CUST-1275,1504.26,AED,SETTLED,Amazon.ae,6200,5999,1781482461
CARD-91118,CUST-1108,1586.02,AED,SETTLED,Lulu Hypermarket,9351,5411,1779936681
CARD-91119,CUST-1281,3915.69,AED,SETTLED,Sharaf DG,5767,5732,1780963641
CARD-91120,CUST-1185,1119.12,AED,AUTH,IKEA UAE,1730,5712,1781566221
CARD-91121,CUST-1162,3048.2,AED,SETTLED,Namshi,8775,5651,1780835841
CARD-91122,CUST-1237,1981.86,AED,SETTLED,Careem,7363,4121,1780365201
CARD-91123,CUST-1272,1157.19,AED,SETTLED,Careem,7602,4121,1780509501
CARD-91124,CUST-1214,1536.5,AED,SETTLED,Lulu Hypermarket,6722,5411,1781347881
CARD-91125,CUST-1257,558.6,EUR,SETTLED,Booking.com,9823,4722,1781277201
CARD-91126,CUST-1127,1303.46,AED,SETTLED,Carrefour Dubai,9327,5411,1780423641
CARD-91127,CUST-1199,95.76,AED,SETTLED,Deliveroo UAE,8377,5814,1781993361
CARD-91128,CUST-1122,1833.79,AED,SETTLED,Noon.com,7736,5942,1781877801
CARD-91129,CUST-1033,534.94,AED,SETTLED,Deliveroo UAE,3391,5814,1781741661
CARD-91130,CUST-1123,2414.98,AED,SETTLED,Namshi,7559,5651,1779960261
CARD-91131,CUST-1081,3352.31,AED,SETTLED,IKEA UAE,7572,5712,1780158921
CARD-91132,CUST-1208,2729.68,USD,SETTLED,Amazon US,7703,5999,1782223641
CARD-91133,CUST-1275,3830.51,USD,SETTLED,Steam,9944,5816,1781186421
CARD-91134,CUST-1030,1756.89,AED,SETTLED,Carrefour Dubai,6527,5411,1781983101
CARD-91135,CUST-1261,1456.68,AED,AUTH,Carrefour Dubai,7209,5411,1781658741
CARD-91136,CUST-1296,3389.05,AED,DECLINED,Noon.com,1831,5942,1780634061
CARD-91137,CUST-1124,1362.64,AED,SETTLED,Namshi,3442,5651,1781123301
CARD-91138,CUST-1251,300.91,AED,DECLINED,Sharaf DG,4009,5732,1780818021
CARD-91139,CUST-1230,1781.46,AED,AUTH,Sharaf DG,4225,5732,1781849781
CARD-91140,CUST-1147,596.36,AED,SETTLED,Noon.com,3621,5942,1781258121
CARD-91141,CUST-1081,1168.42,AED,SETTLED,Sharaf DG,4992,5732,1780724301
CARD-91142,CUST-1065,621.99,AED,SETTLED,Talabat,9952,5814,1782175341
CARD-91143,CUST-1108,915.53,AED,SETTLED,Namshi,4963,5651,1780231641
CARD-91144,CUST-1264,2885.95,USD,SETTLED,AliExpress,7814,5999,1780496421
CARD-91145,CUST-1256,2577.19,AED,SETTLED,Deliveroo UAE,8574,5814,1779830061
CARD-91146,CUST-1268,2595.26,AED,SETTLED,ADNOC Station,2873,5541,1779866421
CARD-91147,CUST-1175,3788.06,AED,SETTLED,Namshi,5067,5651,1779842781
CARD-91148,CUST-1061,3113.17,AED,AUTH,IKEA UAE,3226,5712,1782027921
CARD-91149,CUST-1268,3625.68,AED,SETTLED,Namshi,3318,5651,1780995321
CARD-91150,CUST-1259,3808.35,USD,SETTLED,Amazon US,4447,5999,1780448901
CARD-91151,CUST-1040,2153.23,AED,SETTLED,Sharaf DG,7317,5732,1779839901
CARD-91152,CUST-1093,3190.09,AED,AUTH,Talabat,4015,5814,1781474961
CARD-91153,CUST-1136,165.73,AED,SETTLED,Noon.com,4546,5942,1781099541
CARD-91154,CUST-1067,3625.03,AED,SETTLED,Lulu Hypermarket,4960,5411,1781389041
CARD-91155,CUST-1244,3047.91,AED,SETTLED,IKEA UAE,1610,5712,1781361441
CARD-91156,CUST-1037,3161.11,AED,SETTLED,Deliveroo UAE,7836,5814,1780128201
CARD-91157,CUST-1110,404.0,AED,SETTLED,Amazon.ae,7982,5999,1780259721
CARD-91158,CUST-1057,3445.25,USD,DECLINED,Steam,7252,5816,1781813601
CARD-91159,CUST-1233,2459.58,AED,SETTLED,Namshi,4124,5651,1781243841
CARD-91160,CUST-1168,2526.36,AED,SETTLED,ADNOC Station,7918,5541,1780011981
CARD-91161,CUST-1272,1060.48,AED,SETTLED,Talabat,5589,5814,1782026241
CARD-91162,CUST-1057,2505.56,AED,DECLINED,Talabat,2984,5814,1780836981
CARD-91163,CUST-1083,1884.67,AED,SETTLED,Apple Store UAE,1074,5732,1780337721
CARD-91164,CUST-1226,3701.55,AED,SETTLED,Lulu Hypermarket,8824,5411,1782004341
CARD-91165,CUST-1109,3052.6,AED,SETTLED,Lulu Hypermarket,8221,5411,1781722641
CARD-91166,CUST-1153,416.15,AED,SETTLED,ADNOC Station,3445,5541,1780099341
CARD-91167,CUST-1202,771.66,AED,SETTLED,Noon.com,2587,5942,1780829421
CARD-91168,CUST-1213,3924.71,AED,REVERSED,Apple Store UAE,4413,5732,1781477121
CARD-91169,CUST-1156,1486.31,AED,SETTLED,Talabat,5798,5814,1780069641
CARD-91170,CUST-1201,1704.07,AED,REVERSED,Talabat,6834,5814,1780560141
CARD-91171,CUST-1181,-3874.88,AED,SETTLED,Carrefour Dubai,7485,5411,1781142441
CARD-91172,CUST-1131,838.39,EUR,SETTLED,Booking.com,6119,4722,1780172601
CARD-91173,CUST-1286,1306.11,AED,DECLINED,Careem,3267,4121,1781942361
CARD-91174,CUST-1054,3426.33,AED,SETTLED,ADNOC Station,3983,5541,1779889941
CARD-91175,CUST-1023,2373.8,AED,REVERSED,Sharaf DG,6390,5732,1782228681
CARD-91176,CUST-1192,1003.14,AED,SETTLED,ADNOC Station,1661,5541,1780116081
CARD-91177,CUST-1145,1480.95,AED,SETTLED,Apple Store UAE,7730,5732,1780551921
CARD-91178,CUST-1211,3908.83,AED,SETTLED,Deliveroo UAE,2464,5814,1782325521
CARD-91179,CUST-1125,356.58,AED,SETTLED,Apple Store UAE,9383,5732,1780053561
CARD-91180,CUST-1149,2126.45,AED,AUTH,Apple Store UAE,0358,5732,1782120261
CARD-91181,CUST-1160,2847.05,AED,SETTLED,Sharaf DG,7304,5732,1782349281
CARD-91182,CUST-1235,1875.96,AED,SETTLED,Deliveroo UAE,5456,5814,1781123421
CARD-91183,CUST-1011,1025.15,AED,SETTLED,Talabat,1952,5814,1780656681
CARD-91184,CUST-1270,3193.4,AED,SETTLED,ADNOC Station,8392,5541,1779795321
CARD-91185,CUST-1167,3839.35,AED,SETTLED,Carrefour Dubai,8061,5411,1782370761
CARD-91186,CUST-1289,2939.06,AED,SETTLED,Lulu Hypermarket,9147,5411,1780857201
CARD-91187,CUST-1044,3385.97,AED,SETTLED,Apple Store UAE,7675,5732,1782312441
CARD-91188,CUST-1220,3069.63,AED,SETTLED,Lulu Hypermarket,7630,5411,1781619321
CARD-91189,CUST-1169,613.06,AED,SETTLED,Sharaf DG,2976,5732,1782312081
CARD-91190,CUST-1221,3125.55,AED,SETTLED,Apple Store UAE,6577,5732,1780394781
CARD-91191,CUST-1115,80.39,USD,SETTLED,Steam,6998,5816,1780194441
CARD-91192,CUST-1167,2699.78,AED,SETTLED,IKEA UAE,7499,5712,1779854421
CARD-91193,CUST-1295,3701.8,AED,SETTLED,IKEA UAE,3094,5712,1782001281
CARD-91194,CUST-1273,408.08,AED,SETTLED,Noon.com,0646,5942,1780672641
CARD-91195,CUST-1161,1313.21,AED,SETTLED,Lulu Hypermarket,3421,5411,1780085781
CARD-91196,CUST-1111,935.75,AED,REVERSED,Talabat,5821,5814,1780169301
CARD-91197,CUST-1192,496.82,AED,SETTLED,ADNOC Station,7273,5541,1781377461
CARD-91198,CUST-1228,1524.76,AED,SETTLED,Amazon.ae,6540,5999,1780789761
CARD-91199,CUST-1047,3258.93,AED,SETTLED,IKEA UAE,8301,5712,1781733021
CARD-91200,CUST-1107,655.72,AED,SETTLED,Lulu Hypermarket,8013,5411,1780116741
CARD-91201,CUST-1107,1663.44,AED,SETTLED,Deliveroo UAE,8305,5814,1779965121
CARD-91202,CUST-1008,3779.86,AED,SETTLED,Lulu Hypermarket,6226,5411,1782277701
CARD-91203,CUST-1158,1421.95,AED,SETTLED,Lulu Hypermarket,7113,5411,1781290701
CARD-91204,CUST-1043,3998.83,AED,AUTH,Amazon.ae,6384,5999,1782293001
CARD-91205,CUST-1165,2919.87,USD,SETTLED,AliExpress,2305,5999,1782142761
CARD-91206,CUST-1079,516.15,AED,SETTLED,Carrefour Dubai,7697,5411,1781174601
CARD-91207,CUST-1150,3466.05,EUR,SETTLED,Booking.com,6797,4722,1781440761
CARD-91208,CUST-1077,3745.48,AED,DECLINED,Noon.com,2975,5942,1782052521
CARD-91209,CUST-1104,124.77,AED,SETTLED,Noon.com,6613,5942,1782260421
CARD-91210,CUST-1014,2489.54,AED,SETTLED,Talabat,5432,5814,1779871041
CARD-91211,CUST-1208,3488.75,AED,SETTLED,Sharaf DG,8838,5732,1780762581
CARD-91212,CUST-1051,683.11,AED,SETTLED,Apple Store UAE,5712,5732,1782276621
CARD-91213,CUST-1243,454.08,AED,SETTLED,Lulu Hypermarket,6800,5411,1779834981
CARD-91214,CUST-1000,3428.38,AED,SETTLED,Noon.com,7802,5942,1780836681
CARD-91215,CUST-1276,1294.89,AED,SETTLED,Noon.com,1579,5942,1782264861
CARD-91216,CUST-1112,789.17,AED,SETTLED,IKEA UAE,2126,5712,1780003941
CARD-91217,CUST-1048,333.34,AED,DECLINED,Namshi,6616,5651,1781789061
CARD-91218,CUST-1094,908.76,AED,DECLINED,Amazon.ae,4933,5999,1780216881
CARD-91219,CUST-1264,2365.18,AED,SETTLED,Namshi,4370,5651,1781327661
CARD-91220,CUST-1074,1502.21,AED,SETTLED,Careem,0560,4121,1781875101
CARD-91221,CUST-1101,196.83,AED,SETTLED,Namshi,0234,5651,1780771821
CARD-91222,CUST-1165,651.73,EUR,SETTLED,Booking.com,9373,4722,1779891141
CARD-91223,CUST-1295,2516.71,AED,SETTLED,Amazon.ae,7407,5999,1781252721
CARD-91224,CUST-1060,2185.79,AED,DECLINED,Talabat,4576,5814,1780130841
CARD-91225,CUST-1095,1352.33,AED,SETTLED,Deliveroo UAE,5586,5814,1782139581
CARD-91226,CUST-1049,1827.98,AED,AUTH,Apple Store UAE,5609,5732,1781418441
